feature00,feature01,feature02,feature03,feature04,feature05,feature06,feature07,feature08,feature09,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,label
0.264728,0.80625,0.694444,0.678051,0.199693,0.770671,0.523136,0.0240901,0.527184,192.682,197.886,207.797,34.9499,31.0769,26.0979,-0.466847,-0.532056,-0.638383,90.2039,-0.0111819,-2.9206,5.9143,0.504021,1.90992,-0.729425,-0.538302,-0.686888,94.718,0.0861111,0.552345,10.8377,0.114439,16.2653,0.0851767,-0.935944,-1.02739,60.9443,0.880556,123.734,35.8414,-0.391304,2.8472,7.97208,132.79,17.6611,0.470199,0.0888383,0.0519318,225.88,-0.147894,58.0701,6.37,0.0958738,1.05805,2
0.15386,1.0,0.219444,0.465968,0.082447,1.01797,0.164249,0.0407718,0.298866,240.63,241.195,243.71,9.14435,8.18706,5.55801,-2.71458,-3.09563,-9.26748,97.8617,0.118153,-0.586778,1.34903,0.255644,0.900276,-4.72724,0.467103,-1.38417,84.0902,1.0,0.611009,17.0615,0.18157,14.4993,0.450245,4.25228,-0.484032,195.651,0.8125,88.2508,67.24,0.764806,35.7648,9.95097,41.0686,33.5775,0.34561,0.285012,0.0262559,87.2768,0.12724,31.797,11.0898,0.0965509,0.11825,1
0.0650231,0.202083,0.533333,0.784624,0.556937,0.153968,0.450205,0.0388038,0.396692,78.5104,68.1933,71.7156,43.5734,43.3721,42.1599,1.7481,1.96756,1.9083,57.2518,4.76271,-0.767182,12.9855,3.94632,4.28514,1.0501,0.291174,0.639225,77.7732,1.0,-1.90716,59.8074,0.537836,7.36499,0.198511,0.160697,0.5384,153.656,0.686111,100.052,54.0628,-0.307675,26.805,0.425626,192.493,40.5536,0.904906,0.240278,0.0622515,171.843,0.849189,46.7912,11.6359,0.192471,0.251543,0
0.278866,0.64375,0.797222,0.322684,0.697002,0.452052,0.769125,0.0203578,0.456626,83.1095,67.9927,54.516,57.9102,44.0498,34.6977,0.324297,0.542318,1.14351,55.6252,1.98185,7.48821,16.9873,7.86589,11.2935,0.0949386,-0.793768,1.93526,36.1251,0.0875,3.95824,62.2027,0.390505,13.3012,0.757653,0.291914,0.0062708,226.371,0.844444,123.56,24.6359,-0.470855,25.3256,4.04466,137.031,56.9664,0.529922,0.191247,0.0761994,50.407,1.38651,26.363,1.41039,0.245475,0.314032,0
0.0178993,0.108333,0.266667,0.4707,0.204673,0.08678,0.205949,0.0675719,0.380409,79.7488,90.3362,53.4879,21.992,23.0658,17.9777,0.39548,0.289025,0.620154,63.9465,-9.39594,17.1025,7.0579,2.30826,4.79787,-0.0443301,0.0291434,0.298839,56.4593,0.244444,-10.6343,50.7561,0.121272,17.4428,0.0725749,-15.7823,-7.30764,190.201,0.183333,54.1153,42.7698,0.289011,28.8133,9.56741,116.914,57.93,0.538964,0.183136,0.0346569,74.1985,-0.000513023,43.6687,8.54006,0.0190799,0.223655,1
0.438727,1.0,0.505556,0.499728,0.695581,1.01567,0.445549,0.017029,0.132189,100.779,81.5686,67.5554,67.1509,78.9032,86.1277,1.13952,1.37531,1.3851,58.1298,5.93533,16.5621,21.7288,8.24498,17.6798,0.56223,0.40897,0.374856,91.117,0.147222,3.08601,35.8047,0.211205,1.44771,0.324276,6.80243,-0.286415,102.576,0.125,18.7758,24.4099,-2.27477,66.3885,26.922,117.798,20.5647,0.850273,0.381054,0.0830597,116.58,1.62547,65.4839,12.7538,0.323327,0.134067,2
0.0382176,0.20625,0.297222,0.591974,0.726764,0.16914,0.266539,0.0492126,0.376569,73.8224,45.4974,39.8951,43.389,19.929,16.8027,1.51111,3.03144,2.59867,50.8765,8.97419,8.15281,8.10585,13.1549,4.69971,1.15033,1.56228,0.739685,82.7469,0.10625,3.06069,41.255,0.137001,14.6849,0.132103,-2.95908,1.35149,0.921139,0.166667,6.39506,5.76724,0.374564,4.88363,12.1258,121.579,29.9195,0.480186,0.143092,0.0568812,38.5642,1.75514,104.717,6.10493,0.00866898,0.120052,0
0.12996,0.502083,0.488889,0.432313,0.31033,0.396151,0.360742,0.0343768,0.470554,120.844,71.0651,108.825,53.6513,37.5778,44.9219,-0.349463,0.107173,0.160909,61.7721,21.013,-11.3628,14.2322,6.55161,7.82092,-0.40891,0.715178,-0.0349488,89.6115,0.322222,-5.55918,25.2781,1.00437,8.26559,0.150164,-0.0292702,2.63416,83.3992,0.602083,194.335,21.0387,-0.473697,51.6477,13.081,111.203,45.4828,0.544989,0.256916,0.0449193,91.4523,0.675418,18.7261,14.9369,0.0955534,0.0451431,0
0.345168,1.0,0.419444,0.444932,0.182319,0.935186,0.383251,0.0198843,0.177083,161.976,169.163,185.226,17.0809,16.1079,14.0809,0.564245,0.56291,0.343839,84.9946,0.260942,-4.82936,3.18153,0.346902,1.04964,0.433005,-0.335848,0.639463,45.9515,0.309375,3.24163,26.3718,0.29237,10.9534,0.0922764,-4.39507,0.442813,164.791,0.303125,135.452,20.6896,0.884038,32.3991,17.1147,159.264,61.2803,0.840511,0.78925,0.0494901,135.735,-0.126128,8.82759,17.4587,0.216013,1.00735,1
0.163568,0.54375,0.65625,0.807368,0.722016,0.4011,0.528101,0.0328371,0.541616,132.106,150.649,156.327,36.0993,33.8713,35.0968,-0.661789,-0.643202,-0.625376,79.8834,-3.50102,-3.08856,8.26583,2.25952,1.89711,-1.15689,-0.361938,0.481047,79.1145,1.0,-0.00451847,66.1894,0.93824,15.6942,0.344669,2.88012,0.607141,45.1442,0.263889,215.523,19.3414,-0.67274,23.4467,24.3333,195.396,33.4729,0.709301,0.266615,0.0803028,180.624,0.284069,7.89281,11.5695,0.0475579,1.00912,1
0.230793,0.616667,0.73125,0.315238,0.590281,0.56443,0.687862,0.0360823,0.488193,144.176,133.391,123.204,55.555,52.1704,59.0899,-0.396238,-0.397101,-0.267155,75.6974,0.94669,5.89598,14.5486,2.7896,10.0515,-1.04157,-0.225326,1.16235,73.8097,0.236111,10.971,26.7613,0.221056,4.67199,0.785386,2.4219,-0.692768,112.238,0.836111,246.0,23.4099,-1.90312,47.7173,5.24344,87.983,40.9155,0.516845,0.392193,0.0204531,167.845,1.27042,52.4301,14.2387,0.509942,0.0754072,0
0.0853299,0.230556,0.485417,0.904309,0.790503,0.193973,0.448603,0.0377077,0.237551,189.907,95.1396,13.9548,24.7795,27.6338,17.5809,-0.605846,0.137529,2.42415,71.0002,13.5057,60.0923,6.63622,8.6988,12.372,-0.454426,0.413128,-0.899945,35.7938,0.6625,1.11028,9.75092,0.438912,7.53542,0.11228,-8.1346,0.217684,13.5701,0.569444,121.424,101.126,1.46276,47.0436,0.598698,127.303,37.0805,0.315566,0.675546,0.0510078,110.205,0.39914,55.7674,3.95922,0.0172917,0.128538,2
0.0163252,0.1,0.483333,0.673272,0.248567,0.0781051,0.383745,0.127614,0.662237,207.696,176.655,115.934,47.3591,63.0092,68.4996,-1.58997,-0.852356,0.353577,85.4799,1.50465,22.6007,13.227,12.5381,23.9872,-1.46232,0.996762,0.559041,64.8642,0.18125,5.74507,42.516,0.271505,2.08625,0.266832,-3.80567,-0.166036,93.0035,0.188889,187.344,24.5203,-1.66279,4.78126,7.38761,124.248,18.8708,0.556029,0.603505,0.0592338,7.58258,1.47328,9.2776,19.306,0.484496,0.448142,2
0.0606424,0.20625,0.375,0.263219,0.165833,0.190489,0.327949,0.0386487,0.215937,111.408,137.581,165.063,47.8009,62.7043,73.1626,-0.354656,-0.420864,-0.479294,74.6999,-1.80658,-9.99585,17.0194,4.63408,5.39789,-0.957905,1.06416,0.916488,68.5641,0.614583,-2.76095,46.9389,0.568891,7.26404,0.104141,-0.848798,-0.0079408,48.7799,1.0,97.4841,72.4992,-0.723796,6.51371,6.95218,123.153,46.9688,0.476752,0.428811,0.0299605,97.0991,-0.429009,32.3022,9.86733,0.0572917,0.799486,2
0.264745,1.0,0.295833,0.496206,0.867458,0.964001,0.271664,0.0205036,0.105086,206.94,185.378,151.876,24.6091,25.2184,24.496,-2.24916,-2.11311,-1.83448,88.4492,0.699346,10.7107,5.32987,0.544009,1.44258,-2.69603,1.57816,1.59645,62.6006,0.152778,6.93507,26.5819,0.834566,18.4173,0.0748467,1.12906,0.0897977,108.266,0.997917,42.3174,0.812697,-0.705341,51.9009,23.3307,33.8806,60.2506,0.528878,0.280307,0.0242016,168.678,-2.28256,10.1504,21.33,0.0353588,0.0903528,1
0.0806482,0.735417,0.227778,0.685175,0.748943,0.738557,0.160686,0.0574053,0.518552,122.7,116.192,104.402,65.0194,62.4925,56.9699,0.12696,0.141866,0.165777,70.1439,0.128508,4.84433,17.1403,1.89152,2.18541,-0.135071,5.67907,0.325737,81.4058,0.341667,-0.53154,35.8535,0.0933995,4.87952,0.539982,1.56195,0.841985,143.964,0.502778,109.034,19.2761,0.167602,59.4676,12.2977,222.29,44.2981,0.247981,0.403145,0.0567179,77.5221,-1.41512,26.8311,10.5939,0.110428,0.418264,2
0.266806,1.0,0.405556,0.565641,0.143417,1.01131,0.31723,0.0251605,0.342123,253.488,251.834,252.828,3.90576,3.26387,3.36866,-20.07,-24.9916,-24.2093,99.5798,0.316667,-0.124657,0.589856,0.220741,0.138981,-27.0229,-5.25876,0.164622,65.3479,0.0916667,-4.52813,62.6651,0.273135,13.0799,0.0949064,12.1143,0.504594,86.7114,0.955556,86.7275,59.1078,0.691966,21.2713,1.32822,119.078,23.2302,0.157367,0.493119,0.0222388,63.4682,-0.168538,34.5917,2.07623,0.0191341,0.121151,1
0.128571,0.83125,0.202778,0.604354,0.918727,0.83474,0.168892,0.0396093,0.237237,79.4298,52.6664,34.1632,26.4245,16.1163,12.5243,0.610452,1.45967,0.0986711,53.7996,6.34286,16.7524,6.60003,8.49972,10.0478,-0.477165,0.457509,2.91683,93.0394,0.05,-2.63543,31.2546,0.0968127,19.3948,0.12015,-0.943474,-0.231471,172.5,0.475,106.938,5.39754,1.5533,7.98342,12.5462,40.7819,39.9262,0.476844,0.198674,0.0341939,226.131,0.561377,19.3627,8.09775,0.051875,0.967283,2
0.371979,1.0,0.585417,0.484976,0.39985,1.09197,0.438757,0.0202091,0.364591,65.6367,76.3409,59.9006,24.6583,25.4255,33.7467,2.03819,1.81512,1.60858,59.3325,-7.29189,8.84047,9.20442,4.01865,9.87949,-0.718803,-0.619944,0.0864043,63.8722,0.210417,-7.26333,33.3377,0.267088,13.0474,0.300613,-3.73208,1.80402,219.478,0.325,148.709,41.2846,-1.40695,19.6559,15.3158,125.579,43.4408,0.243567,0.310146,0.0238299,41.5824,0.474812,9.56094,17.0462,0.888463,0.89517,1
0.213027,1.0,0.575,0.505541,0.127896,1.06692,0.294623,0.0448779,0.629519,106.235,139.206,178.67,16.3184,12.2158,8.59453,1.43865,0.969303,-0.854905,77.7614,-2.69591,-14.0481,2.87794,0.93239,2.57046,0.437987,-0.116687,1.9237,99.5929,0.0666667,-1.38874,45.63,0.133433,7.89813,0.488937,4.27379,3.30221,65.1823,0.802778,152.835,48.0418,0.254143,55.8642,11.5851,240.555,29.5056,0.415455,0.211513,0.095632,158.202,1.43036,66.3254,6.87166,0.060463,1.09233,1
0.217668,1.0,0.505556,0.311362,0.162045,0.817509,0.417274,0.0326749,0.569448,163.658,171.7,181.196,23.1279,20.008,17.4343,0.507126,0.17024,-0.611939,85.3106,-0.575171,-3.15549,4.01244,0.605994,2.62451,-0.0186399,-0.636596,0.0482485,78.3679,0.514583,-1.28503,63.8901,0.490573,14.7344,0.128694,0.475728,2.25446,96.1397,0.311111,114.763,37.4529,-0.0218812,64.2322,1.44407,81.2055,18.623,0.0772362,0.214547,0.0125938,151.899,0.658313,24.9409,3.76331,0.19737,0.3843,1
0.0187384,0.319444,0.0833333,0.585774,0.580174,0.27655,0.070073,0.0750463,0.296087,149.218,142.952,137.726,63.3183,64.567,63.3348,-0.199472,-0.141186,-0.0558929,77.176,1.08024,2.21929,16.3872,2.58265,2.27612,-0.702487,5.52816,1.50835,67.3303,0.302083,-2.09824,26.4716,0.192269,19.8521,0.627644,1.7318,-0.484875,56.9526,0.334375,168.584,17.9538,-0.026929,35.3493,11.6386,47.1079,2.5892,0.784873,0.625,0.0423048,52.5263,1.44219,3.30668,5.38062,0.118617,0.143929,2
0.02625,0.152083,0.341667,0.109279,0.145084,0.116638,0.272439,0.0690035,0.494821,82.817,77.5849,89.5849,69.9882,76.9203,78.9606,1.01508,1.19468,0.995884,55.2477,6.66722,-5.21824,23.6718,10.2527,14.6114,0.42304,0.811771,0.771877,81.1231,0.166667,0.9782,36.8845,0.112296,15.8816,0.450943,3.2327,-0.136116,170.755,0.1875,147.112,5.98423,4.7785,61.5668,7.95442,44.7363,64.861,0.22824,0.280515,0.0638511,213.917,-2.42107,29.8989,10.1744,0.0173763,0.950061,0
0.0242824,0.1625,0.172222,0.430812,0.708417,0.150143,0.156762,0.0531459,0.132341,57.6182,38.9938,34.817,46.5395,41.7749,35.8803,1.07516,1.09879,1.27767,40.0722,12.591,7.34074,22.3765,14.006,11.2396,0.0661228,0.804758,1.98642,75.1566,0.325,-0.804523,30.1463,0.430625,2.22873,0.0923664,4.3663,-6.00754,118.287,0.202778,242.529,31.7259,1.74515,58.4041,2.59312,92.0842,64.7566,0.496524,0.205263,0.0906968,159.064,2.81399,60.9234,2.08974,0.0812891,0.279411,2
0.0830151,0.770833,0.222222,0.401933,0.356258,0.76868,0.158194,0.0564657,0.515372,109.396,112.095,118.462,27.5836,27.7846,29.3928,3.23245,3.12276,2.32268,71.7269,0.178726,-2.43308,6.06945,1.09846,3.74012,2.72113,-1.12477,1.52975,58.4854,0.447917,-17.8712,52.2754,0.231578,8.35004,0.463801,0.28552,-18.1045,100.765,0.48125,15.6006,57.9775,0.0506993,46.764,0.644771,123.801,10.4251,0.766836,0.280966,0.0444138,144.085,-0.252438,26.9048,23.118,0.253929,0.33387,1
0.0647685,0.205556,0.429167,0.566607,0.551674,0.167554,0.387153,0.0405647,0.265809,137.49,88.1868,79.6749,77.6044,67.2017,63.2905,0.284852,1.06528,1.17866,64.3952,13.7755,10.3851,18.147,19.5019,15.6163,0.198103,0.889265,1.03175,50.4886,0.883333,-2.23995,39.6352,0.0770341,15.6988,0.398769,0.262258,1.29052,89.2172,0.316667,112.779,18.295,-1.74906,18.5241,4.91873,116.734,11.7358,0.510265,0.492826,0.0483959,245.901,0.806742,39.6771,5.59991,0.623085,0.414503,0
0.00764468,0.09375,0.116667,0.883611,0.693702,0.0795283,0.0968532,0.0946253,0.301058,58.9947,83.0992,116.638,29.7807,31.0798,35.75,0.0819525,-0.360499,-0.572397,61.2471,-1.92125,-16.7473,11.97,3.03584,7.0245,-1.1797,4.03959,0.0401698,50.1089,0.408333,-2.10763,23.3692,0.698929,11.1031,0.427583,-1.54869,0.618457,129.589,0.344444,60.8079,69.3839,-0.291111,5.60306,10.2329,128.074,43.4449,0.521191,0.532518,0.0268079,152.229,-0.00702271,3.03629,7.66334,0.0727951,1.03232,2
0.0502951,0.6625,0.136111,0.404331,0.0606218,0.577736,0.127164,0.0645495,0.442241,210.165,210.968,224.255,13.6329,12.9991,12.0791,-0.823993,-1.2859,-4.11092,92.9828,1.0282,-3.15188,2.3622,0.554974,1.51718,-3.46022,-3.80547,3.59897,55.2701,0.377083,-9.76468,38.5839,0.915867,4.34726,0.755072,-0.043623,0.0224201,146.13,0.630556,62.4569,25.316,2.13456,29.1762,13.6518,239.281,23.38,0.610356,0.44582,0.064037,156.904,0.636326,48.7703,14.9541,0.712442,0.7276,1
0.00515046,0.05,0.127778,0.0226287,0.887765,0.046149,0.112347,0.125843,0.193841,48.1416,122.974,135.714,22.7262,22.4099,20.1144,0.636095,-0.213211,-0.506121,70.677,-18.7697,-10.997,6.17759,3.05355,2.48823,-0.644332,0.270582,0.371035,53.1583,0.441667,0.841175,33.8957,0.0866267,4.72865,0.116161,-2.451,-18.9236,34.8615,0.486111,128.713,26.733,-0.695112,34.5992,7.89415,95.7754,27.3841,0.236178,0.349544,0.0713194,147.077,-0.526221,33.708,14.3283,0.0739526,0.865405,2
0.361777,1.0,0.610417,0.593892,0.509877,0.967409,0.442755,0.0194033,0.407328,113.662,98.636,106.868,59.1967,57.3868,53.071,0.399939,0.617162,0.585754,66.5424,6.14124,-2.69801,16.1046,5.77047,7.17132,0.0859876,1.69232,-0.101021,82.8214,0.122917,-1.79352,33.8299,0.608515,12.6046,0.312837,1.88909,2.26845,96.3176,0.680556,193.706,55.0944,0.346819,59.3645,14.215,75.566,13.8705,0.388199,0.524765,0.0587893,61.7197,4.21617,3.8413,3.35529,0.0277778,0.23558,0
0.134219,0.56875,0.622222,0.26148,0.738411,0.483301,0.560503,0.0356573,0.620732,150.897,123.244,117.581,68.0413,60.7556,63.3858,-0.415155,-0.0510306,0.284819,73.3334,5.94365,4.68689,17.09,3.44743,11.4675,-0.660954,0.862654,0.0533906,71.1719,0.275,-0.983501,72.9868,0.433478,12.1906,0.320429,-5.64853,0.78954,120.668,0.663889,162.023,23.7664,1.07126,21.9034,16.6092,136.846,58.2574,0.561181,0.511347,0.085522,69.3771,-0.643414,40.9354,11.3694,0.0378819,0.192879,0
0.0882292,0.279167,0.4875,0.576616,0.20755,0.234305,0.435844,0.0318772,0.351703,217.264,225.123,231.059,12.3618,13.6363,14.9618,-7.22462,-5.42026,-4.19357,95.0168,-0.739114,-1.76424,2.62246,0.557405,0.76658,-7.58786,0.12697,1.24518,57.6619,0.0770833,-2.92474,34.62,0.30174,16.8113,0.143831,9.51072,-18.9621,228.596,0.175,60.6112,6.03342,1.65803,10.0144,16.0829,113.519,49.783,0.110942,0.281048,0.0448779,184.566,1.63487,53.6491,7.39514,0.124074,1.0,1
0.0968982,0.722917,0.352778,0.177029,0.149944,0.462106,0.346838,0.0530936,0.62005,201.528,154.252,56.3698,9.17064,12.4917,13.2022,0.432918,0.91504,1.31007,82.6747,-0.926445,40.8117,2.41626,0.767712,3.67516,0.767023,-1.15121,-1.16852,78.9367,0.129167,0.0892356,33.4198,0.228051,7.32348,0.103683,6.8065,2.05493,80.7511,0.0722222,137.375,18.4362,-1.73487,38.7029,9.68163,95.9995,53.6502,0.578067,0.234191,0.0147737,186.155,0.312991,28.1229,2.24566,0.19463,1.11142,2
0.0172222,0.0958333,0.236111,0.394734,0.883855,0.0794804,0.217791,0.0742608,0.238875,176.919,163.861,148.907,34.3619,47.7686,54.0678,0.0977601,-0.124798,-0.0633485,83.5642,1.47689,6.23469,9.45084,3.76187,5.06126,-0.28191,1.6861,0.717262,98.9397,0.116667,4.04756,34.7162,0.145083,11.0795,0.238087,-2.34932,-0.565808,111.366,0.616667,211.753,51.4921,0.558178,37.7515,8.73935,98.7944,20.4006,0.225136,0.184012,0.0201946,149.584,3.24702,37.2416,13.6733,0.222506,0.192582,0
0.297344,1.0,0.33125,0.516204,0.151178,1.01625,0.302811,0.0254861,0.102359,193.486,210.12,229.311,14.6484,10.7042,9.44093,-0.544139,-0.657515,-0.998189,92.3448,-1.07786,-5.43419,1.91446,1.21715,1.5476,-0.692488,-3.33305,-1.25272,66.9465,0.522222,-3.54284,48.6402,0.272579,15.7174,0.477421,9.82511,-1.1715,93.2544,0.25625,112.05,19.3088,-0.523988,29.1785,16.212,174.229,43.5077,0.435186,0.269898,0.119835,234.623,-0.313723,47.0488,22.037,0.0140451,1.05461,1
0.159867,0.405556,0.69375,0.57432,0.536767,0.30096,0.592996,0.0397828,0.431795,23.1856,23.7739,33.8447,36.1118,37.127,37.5072,2.68467,2.59697,2.62668,28.4588,7.55367,-15.4969,19.7822,6.96142,9.98672,1.188,0.528834,-0.146698,68.9048,1.0,11.0304,49.3861,0.484187,11.1262,0.112477,-1.04511,-2.37646,138.722,0.313889,129.514,34.4598,0.740704,25.0999,14.3208,129.979,30.0272,0.426558,0.63605,0.0331052,151.564,1.14624,22.1381,2.92468,0.0287963,0.122709,0
0.0352488,0.352778,0.166667,0.616261,0.501772,0.316956,0.14601,0.0538499,0.400492,172.09,161.733,148.42,27.5903,31.6498,36.6044,0.331637,0.426741,0.418318,83.5148,0.712247,4.97791,6.37462,1.03234,4.1632,-0.194128,1.34846,2.93396,72.8141,0.15625,4.84425,13.8489,0.716794,6.44133,0.227983,2.83912,0.858608,117.733,0.208333,164.402,47.9144,1.05872,34.5283,7.84511,227.622,10.6527,0.487884,0.331159,0.0276196,209.725,0.785647,21.1119,14.1601,0.00755208,0.13121,0
0.0279688,0.15,0.458333,0.0741099,0.64064,0.142503,0.409133,0.0869025,0.593182,181.912,157.36,129.417,46.9052,54.6696,64.9861,-0.00265662,0.400533,0.562277,82.1907,2.22478,12.3597,11.133,6.32023,11.0032,-0.256633,-1.67678,1.14597,76.9968,0.885417,0.271758,60.3789,0.111291,2.79393,0.442121,3.36673,1.35987,199.472,0.780556,219.935,26.2773,1.12575,11.5005,11.767,152.182,12.9267,0.216027,0.553222,0.0459479,134.456,-0.0943955,48.0361,18.0557,0.01903,0.0992969,2
0.324473,0.933333,0.744444,0.457914,0.223781,0.889391,0.532416,0.0371507,0.533007,170.688,150.157,137.438,12.0515,13.0883,13.2041,-1.13757,-0.609957,-0.309054,81.8879,2.79986,5.39866,2.8015,0.757448,1.08974,-1.22535,0.720942,0.102026,59.6356,0.2625,9.8643,14.6264,0.711066,8.07139,0.603455,-2.07431,0.892424,215.174,0.247222,73.7793,51.5446,-0.0771653,61.6398,1.82073,61.0134,17.2024,0.389627,0.35403,0.0414161,119.783,-11.2864,2.60942,12.4847,0.158867,0.604632,2
0.322112,1.0,1.0,0.451809,0.367833,1.33702,0.964959,0.040046,0.677888,171.856,171.061,165.845,61.3739,60.6433,62.2443,-0.632086,-0.644886,-0.597347,83.4003,-0.519211,1.87239,15.2759,1.09669,3.11038,-1.64953,-1.80586,1.50661,69.7296,0.0854167,0.152247,32.0334,0.248988,8.62813,0.49374,-1.30528,0.959359,118.088,0.252778,119.014,24.4123,1.59109,36.6572,9.92004,69.3157,32.6443,0.486867,0.267508,0.0245864,148.037,0.416574,75.3239,11.7159,0.00402199,0.718809,2
0.127309,1.0,0.266667,0.462008,0.595568,1.06911,0.161128,0.0506387,0.522591,73.8624,70.662,53.7995,26.951,23.8805,13.2893,0.21808,0.266219,0.983051,58.4644,-1.77401,8.563,8.55917,2.1681,8.07505,-0.0230279,-0.16662,-0.08076,65.4189,0.504167,1.20754,8.59943,0.351901,18.1778,0.103411,3.69383,2.2197,182.639,0.286111,95.8715,66.3272,-0.385788,58.2574,14.2613,144.226,71.0229,0.1315,0.478911,0.0200522,110.757,1.04129,50.0813,5.32874,0.050463,0.0877526,1
0.18331,0.995833,0.277778,0.524038,0.8981,0.948714,0.233049,0.040567,0.337322,153.878,139.882,117.248,38.4441,36.0205,30.2193,-1.50968,-1.45956,-1.31189,78.2905,0.504042,8.4179,9.94246,0.911579,1.94082,-1.84156,2.98381,-1.19833,48.978,0.611111,-11.1011,3.6455,0.563077,8.85898,0.102394,-13.9451,4.37607,57.4146,0.130556,70.3489,14.2989,2.94692,17.0881,7.86737,135.827,17.2711,0.503731,0.163971,0.0324176,253.471,-2.239,51.8636,9.42668,0.0103516,0.134433,0
0.0166609,0.180556,0.135417,0.363775,0.340736,0.170425,0.106092,0.0698159,0.31858,170.973,119.88,69.1379,52.3226,62.199,44.2797,-0.265093,0.302875,1.35995,74.2985,8.78481,25.2866,12.3722,20.2617,25.2854,0.0927825,0.543243,-0.334078,58.8508,1.0,2.23656,24.6887,0.0349891,8.99596,0.348782,-3.58932,-45.3556,204.712,0.45,108.562,5.79701,1.78921,33.2335,11.9307,110.079,21.4339,0.574218,0.459545,0.107509,80.79,6.69429,44.2658,9.77075,0.0797917,0.991441,2
0.103825,1.0,0.169444,0.543999,0.0577903,1.05987,0.129015,0.0578006,0.387261,85.9949,116.869,163.795,12.1455,14.4661,13.6062,0.0934575,-0.153918,-0.259483,72.468,-1.42379,-17.5676,3.64211,1.01674,1.48776,-0.254835,0.730195,0.33261,60.8079,0.24375,7.10306,31.7864,0.349932,9.10562,0.551437,0.68582,4.92195,131.435,0.0833333,127.997,17.247,0.472235,51.8578,16.0833,207.055,44.6874,0.365424,0.420088,0.0238879,68.7113,1.16508,52.0396,18.8584,0.454954,0.170653,1
0.173779,0.319444,0.814583,0.602429,0.503534,0.251276,0.726687,0.0297046,0.332169,97.8061,84.4753,78.5951,65.6651,56.4073,46.147,0.640717,0.800897,0.957775,61.1991,3.31064,2.39038,17.3552,2.93849,7.60809,0.38331,0.771492,0.325315,76.7531,0.38125,7.41932,34.705,1.0,23.0859,0.454789,0.298488,-0.347237,249.019,0.629167,127.294,14.1887,-3.57492,49.5454,18.248,87.4446,32.6779,0.266687,0.468164,0.0389703,77.5272,1.60855,35.6385,18.7191,0.00157407,1.01754,0
0.0886053,0.189583,0.858333,0.136161,0.544904,0.130089,0.748518,0.0423878,0.455493,143.756,138.185,131.896,65.4245,67.5809,70.2916,0.116294,0.213987,0.209205,75.9274,0.694008,3.41799,16.4825,3.32903,7.22446,-0.321178,0.945538,1.42924,57.8618,0.5,0.355398,36.3745,0.379136,16.8743,0.388721,-0.545105,5.22168,99.6739,0.513889,142.485,23.5712,7.46411,45.3131,18.9719,124.972,13.3724,0.377984,0.259968,0.0478413,129.935,1.39396,10.9526,8.31409,0.0867448,0.341381,0
0.0256366,0.194444,0.172917,0.531292,0.353126,0.167001,0.147516,0.0478555,0.237522,89.342,51.5849,42.2296,28.6435,21.8902,16.8325,1.26417,1.76757,2.05344,54.1827,12.5318,11.1469,8.33567,2.56234,3.54209,0.793361,0.503544,-0.853437,74.4069,0.11875,-2.66254,86.58,0.905249,2.27732,0.445633,0.52984,-5.05772,135.63,0.54375,205.105,58.3661,-0.11862,42.3156,15.9752,237.401,14.5827,0.485629,0.320214,0.0276977,40.0234,1.00994,5.23982,9.63767,0.0245602,0.759141,0
0.0384433,0.227778,0.266667,0.0896123,0.438281,0.18718,0.238929,0.052386,0.367092,201.496,177.173,160.313,27.8125,30.5763,32.171,-0.844907,-0.591887,-0.448608,87.1496,2.87375,6.42003,6.09515,1.33161,2.35221,-1.19457,0.538529,0.350803,57.4551,0.438889,-5.36415,50.1739,0.68665,15.5805,0.239188,-0.00666283,2.44624,188.978,0.75,87.8752,44.0208,0.403913,44.0677,12.2214,105.175,48.7072,0.300813,0.394799,0.125807,158.72,1.33022,32.4422,9.27765,0.0623785,0.865676,1
